碼	On バ, メ; Kun やーど, やある — number; wharf; agate; yard (91.44 cm)
碾	On テン; Kun ひ.く, う.す — mortar; grind
磁	On ジ; Kun — — magnet; porcelain
磅	On ボウ, ホウ; Kun ぽんど — become obstructed; pound (sterling, lb)
磆	On カツ; Kun — — stone implement
磇	On ヒ, ヘイ; Kun — — arsenic
磉	On ソウ; Kun いしずえ — stone base; plinth of a pillar
磊	On ライ; Kun — — many stones
磋	On サ; Kun みが.く — polish
磎	On ケイ; Kun たに, たにがわ — mountain stream; creek
磐	On バン, ハン; Kun いわ — rock; crag; cliff; wall (in a mine)
磑	On ガイ; Kun う.す — mortar; hand mill
磒	On イン, エン, ウン; Kun おち.る — to fall from; to fall into
磔	On タク, チャク; Kun さ.く, はりつけ, ひらく — crucifixion
磕	On カイ, コウ, カツ, カチ; Kun — — hit; collide; knock into; sound
磚	On セン; Kun かわら — tile
磛	On サン, セン; Kun けわ.しい — cliff
磟	On リク, ロク; Kun — — mediocre; busy; occupied; roller
磠	On ロ; Kun すな — sal ammoniac; sand; pebble
磡	On カン, コン; Kun — — cliff; ledge; bank; step
磧	On セキ; Kun かわら — expanse of sand; pebbly beach
磨	On マ; Kun みが.く, す.る — grind; polish; scour; improve; brush (teeth)
磪	On サイ, スイ; Kun けわ.しい — high mountain; precipitous
磬	On ケイ; Kun — — upside-V-shaped gong
磯	On キ; Kun いそ — seashore; beach
磴	On トウ; Kun — — stone steps; stone bridge
磷	On リン, ロウ, リョウ; Kun なが.れる, うすい, うす.らぐ, きらら — Phosphorus (element); water rushing between rocks
磺	On コウ; Kun あらがね — Sulphur (element); brimstone
磻	On ハン, ハ; Kun いし — tributary of Wei river in Shaanxi
磽	On コウ, キョウ; Kun — — rocky; barren
礁	On ショウ; Kun — — reef; sunken rock
礇	On イク; Kun — — jewel
礎	On ソ; Kun いしずえ — cornerstone; foundation stone
礑	On トウ; Kun はた, はたと — bottom; base; slap; bang; all of a sudden
礒	On ギ, ガ; Kun いそ, いわお — rock; beach; shore
礙	On ガイ, ゲ; Kun さまた.げる — obstruct; hinder; block; deter
礟	On ホ, ホウ; Kun いしはじき — ancient ballista for throwing heavy stones; cannon; gun
礦	On コウ; Kun あらがね — mine; mineral; ore
礧	On ライ, ルイ; Kun — — roll
礪	On レイ; Kun あらと, みが.く — whetstone; polish
礫	On レキ; Kun つぶて, こいし — small stones
礬	On バン, ハン; Kun — — alum
礮	ancient ballista for throwing heavy stones a cannon; a gun
礱	On ロウ, ル; Kun と.ぐ — grind; sharpen; mill
礴	On ハク; Kun ま.じる — fill; extend
礵	On ソウ; Kun ひそ — arsenic
示	On ジ, シ; Kun しめ.す — show; indicate; point out; express; display
礻	On シ; Kun — — cult; showing radical (no. 113)
礼	On レイ, ライ; Kun — — salute; bow; ceremony; thanks; remuneration
礽	On ジョウ, ニョウ; Kun さいわ.い — blessings; happiness
社	On シャ; Kun やしろ — company; firm; office; association; shrine
礿	On ヤク, ヨウ; Kun まつり — sacrifice
祀	On シ; Kun まつ.る, まつり — enshrine; worship
祁	On キ, ケ; Kun — — intense; large
祅	On ヨウ; Kun わざわ.い — calamities; disasters
祆	On ケン, テン; Kun — — Ormazda; god of the Zoroastrians (extended to god of the Manicheans)
祇	On ギ, キ, シ; Kun くにつかみ, ただ, まさに — national or local god; peaceful; great
祈	On キ; Kun いの.る — pray; wish
祉	On シ; Kun — — welfare; happiness
祊	On ホウ, ヒョウ; Kun まつり — river in Shandong; space inside
祏	On セキ, ジャク; Kun いはい — shrine
祐	On ユウ, ウ; Kun たす.ける — help
祓	On フツ, ハイ; Kun はら.う — exorcise
祔	On フ; Kun あわせまつ.る — worship one's ancestors; entomb
祕	On ヒ; Kun ひ.める, かく.す — mysterious; secret; abstruse
祖	On ソ; Kun — — ancestor; pioneer; founder
祗	On シ; Kun つつし.む, まさに — respectful
祘	On サン; Kun かぞ.える — to calculate
祚	On ソ; Kun くら.い, さいわ.い — imperial throne; happiness
祛	On キョ, コ; Kun はら.う — expel; disperse; exorcise
祜	On コ; Kun さいわ.い — blessing; happiness; prosperity
祝	On シュク, シュウ; Kun いわ.う — celebrate; congratulate
神	On シン, ジン; Kun かみ, かん-, こう- — gods; mind; soul
祟	On スイ; Kun たた.る, たた.り — curse; haunt
祠	On シ; Kun ほこら, まつる — small shrine
祢	On ネ, デイ, ナイ; Kun — — ancestral shrine
祥	On ショウ; Kun さいわ.い, きざ.し, よ.い, つまび.らか — auspicious; happiness; blessedness; good omen; good fortune
祧	On チョウ; Kun — — an ancestral hall
票	On ヒョウ; Kun — — ballot; label; ticket; sign
祫	On コウ, ギョウ; Kun まつ.る — triennial sacrifice one's ancestor
祭	On サイ; Kun まつ.る, まつ.り, まつり — ritual; offer prayers; celebrate; deify; enshrine; worship
祲	On シン; Kun — — ominous or sinister spirit; vigor
祷	On トウ; Kun いの.る, いの.り, まつ.る — pray
祺	On キ; Kun さいわ.い, やす.い — fortunate; blessed; peace of mind; security
祼	On カン; Kun まつり — libation
祿	On ロク; Kun さいわ.い, ふち — fief; allowance; pension; grant; happiness
禀	On リン, ヒン; Kun こめぐら — salary in rice
禁	On キン; Kun — — prohibition; ban; forbid
禄	On ロク; Kun さいわ.い, ふち — fief; allowance; pension; grant; happiness
禅	On ゼン, セン; Kun しずか, ゆず.る — Zen; silent meditation
禊	On ケイ, カツ; Kun みそぎ, はら.う — Shinto purification ceremony
禋	On イン, エン; Kun まつ.る — offer sacrifice; sacrifice
禍	On カ; Kun わざわい — calamity; misfortune; evil; curse
禎	On テイ; Kun さいわ.い — happiness; blessed; good fortune; auspicious
福	On フク; Kun — — blessing; fortune; luck; wealth
禓	On ヨウ, ショウ; Kun まつり — to drive out demons, etc., (as was done at the new-year)
禔	On シ, テイ, ダイ; Kun さいわ.い — happiness; peace; good fortune
禕	On イ; Kun よい — excellent; rare; beautiful; fine
禖	On バイ, マイ; Kun — — sacrifice
禘	On テイ, ダイ; Kun まつり — imperial ancestor worship
禜	On エイ, ヨウ; Kun — — sacrifice
禝	On ショク; Kun きび — proper name
禡	On バ, メ; Kun まつり — sacrifice place for military purposes
禦	On ギョ, ゴ; Kun ふせ.ぐ — defend; protect; resist; ward off
禧	On キ; Kun さいわ.い — fortunate; auspicious
禨	On キ, ケ; Kun きざし — pray for good fortune
禪	On ゼン, セン; Kun しずか, ゆず.る — Zen Buddhism; silent meditation
禫	On タン, ドン; Kun まつり — sacrifice offered on anniversary
禮	On レイ, ライ; Kun — — social custom; manners; courtesy; rites
禰	On ネ, デイ, ナイ; Kun — — ancestral shrine
禱	On トウ; Kun いの.る, まつ.る — pray; entreat; beg; plead; prayer
禳	On ジョウ; Kun はら.う — exorcise; drive away
禴	On ヤク, ヨウ; Kun まつり — sacrifice
禸	On ジュウ, ニュ; Kun あしあと — rump; footprint radical (no. 114)
禹	On ウ; Kun — — name of a Chinese emperor
禺	On グ, グウ; Kun おながざる — long-tailed monkey
离	On チ, リ; Kun — — rare beast; strange; elegant
禽	On キン; Kun とり, とりこ — bird; captive; capture
禾	On カ; Kun いね — two-branch tree radical (no. 115)
禿	On トク; Kun ちび.る, かむろ, は.げる, はげ — become bald; bare; wear out; waste away; little girl employed at a brothel
秀	On シュウ; Kun ひい.でる — excel; excellence; beauty; surpass
私	On シ; Kun わたくし, わたし — private; I; me
秇	On ゲイ, ウン; Kun う.える, のり, わざ — skill; ability in handicraft a craft; an art; calling; trade; accomplishment
秈	On セン; Kun うるち — non-glutinous long grain rice
秉	On ヘイ; Kun と.る — take; cherish; sheaf; unit of volume (10 koku; 1,800 l)
秊	On ネン; Kun とし — year; new-years; person's age
秋	On シュウ; Kun あき, とき — autumn
种	On チュウ; Kun おさない — seed; race; breed; to plant
秏	On コウ, カイ, ボウ, モウ; Kun — — to waste; to destroy; to diminish (hence it came to mean a rat)
科	On カ; Kun — — department; course; section
秒	On ビョウ; Kun — — second (1/60 minute)
秔	On コウ; Kun うるち, ぬか — non-glutinous (ordinary) rice
秕	On ヒ; Kun しいな — empty grain or rice husk; chaff
秘	On ヒ; Kun ひ.める, ひそ.か, かく.す — secret; conceal
租	On ソ; Kun — — tariff; crop tax; borrowing
秠	On ヒ, フウ, フ, ヒュウ, ヒュ; Kun くろきび — millet
秡	On ハツ, バチ; Kun — — damaged grain
秣	On マツ, バツ; Kun まぐさ, まぐさかう — fodder
秤	On ショウ, ヒン, ビン; Kun はかり — balances; scales; steelyard
秦	On シン; Kun はた — Manchu dynasty; name given to naturalized foreigners
秧	On オウ; Kun なえ — rice; seedlings
秩	On チツ; Kun — — regularity; salary; order
秪	On チ; Kun みの.る — only; merely
秫	On ジョツ, シュツ, チュツ; Kun もちあわ, おけら — glutinous variety of millet
秬	On キョ; Kun くろきび — a type of millet
秭	On シ; Kun — — one thousand millions; sometimes used for one hundred millions
称	On ショウ; Kun たた.える, とな.える, あ.げる, かな.う, はか.り, はか.る, ほめ.る — appellation; praise; admire; name; title; fame
秸	On カツ, ケチ, カイ; Kun わら — stalks of millet; corn
移	On イ; Kun うつ.る, うつ.す — shift; move; change; drift; catch (cold, fire); pass into
稀	On キ, ケ; Kun まれ, まばら — rare; phenomenal; dilute (acid)
稂	On ロウ, リョウ; Kun いぬあわ — grass; weeds
稇	On コン; Kun う.れる, くく.る — to bind; as faggots of sheaves
稈	On カン; Kun わら — straw; hollow stem
稉	On コウ; Kun うるち, ぬか — non-glutinous rice
稊	On テイ, ダイ; Kun いぬびえ — darnels; tares
程	On テイ; Kun ほど, -ほど — extent; degree; law; formula; distance; limits; amount
稌	On ト, ズ, ショ; Kun いね — glutinous rice
稍	On ソウ, ショウ; Kun やや, ようやく — slightly
税	On ゼイ; Kun — — tax; duty
稑	On リク, ロク; Kun わせ — rice
稔	On ネン, ジン, ニン; Kun みの.る, みのり — harvest; ripen
稗	On ハイ, ヒ; Kun ひえ — humble; deccan grass
稘	On キ; Kun — — straw; one year
稙	On ショク, チョク; Kun — — early-maturing rice
稚	On チ, ジ; Kun いとけない, おさない, おくて, おでる — immature; young
稛	On コン, キン, クン; Kun くく.る — bind
稜	On リョウ, ロウ; Kun いつ, かど — angle; edge; corner; power; majesty
稞	On カ, ゲ, ラ; Kun むぎ — grain ready for grinding; grain
稟	On リン, ヒン; Kun こめぐら — salary in rice
稠	On チュウ, チョウ; Kun おお.い, し.げる — density
稭	On カツ, ケチ, カイ; Kun わら — stalk of grain; rice; corn; hemp
種	On シュ; Kun たね, -ぐさ — species; kind; class; variety; seed
稱	On ショウ; Kun たた.える, とな.える, あ.げる, かな.う, はか.る, ほめ.る — call; name; brand; address; say
稲	On トウ, テ; Kun いね, いな- — rice plant
稷	On ショク; Kun きび — millet
稺	On チ, ジ; Kun いと.けない, おさな.い, おくて, おご.る — infancy
稻	On トウ, テ; Kun いね, いな- — rice plant
稼	On カ; Kun かせ.ぐ — earnings; work; earn money
稽	On ケイ; Kun かんが.える, とど.める — think; consider
稾	On コウ; Kun わら, したがき — draft; manuscript; rough copy
稿	On コウ; Kun わら, したがき — draft; copy; manuscript; straw
穀	On コク; Kun — — cereals; grain
穂	On スイ; Kun ほ — ear; ear (grain); head; crest (wave)
穃	On ヨウ; Kun — — (ghost kanji)
穄	On セイ, サイ; Kun くろきび — panicled millet
穅	On コウ; Kun ぬか, むな.しい — chaff; bran; husks of grain; (from which comes: poor, remiss)
穆	On ボク, モク; Kun やわ.らぐ — respectful; mild; beautiful
穇	On サン, シン; Kun ひえ — deccan grass; barnyard grass
穈	On ボン, モン, ビ, ミ; Kun — — millet
穉	On チ, ジ; Kun いと.けない, おさ.ない, おく.て, おご.る — infancy
穌	On ソ; Kun かきあつ.める — revive; to rise again; collect
積	On セキ; Kun つ.む, -づ.み, つ.もる, つ.もり — volume; product (x*y); acreage; contents; pile up; stack; load; amass
穎	On エイ; Kun ほさき, のぎ — heads of grain; cleverness
穏	On オン; Kun おだ.やか — calm; quiet; moderation
穐	On シュウ; Kun あき, とき — autumn
穗	On スイ; Kun ほ — ear (of grain); head; crest (of wave)
穜	On トウ, ズ, ショウ, シュ; Kun おくて — rice
穟	On スイ; Kun ほ — ear of grain; ripe grain
穠	On ジョウ, ニュ; Kun しげ.る — thick; lush; in clusters
穡	On ショク; Kun — — harvest
穢	On アイ, エ, ワイ; Kun けが.す, けが.れ, けが.れる — dirty
穣	On ジョウ; Kun わら, ゆたか — good crops; prosperity; 10**28
穧	On セイ, ザイ, シ; Kun かりいね — sheaf
穩	On オン; Kun おだ.やか — calm
穪	On ショウ; Kun たた.える, とな.える, あ.げる, かな.う, はか.る, ほめ.る — to praise
穫	On カク; Kun — — harvest; reap
穭	On リョ, ロ; Kun — — wild grain
穰	On ジョウ; Kun わら, ゆたか — abundance
穴	On ケツ; Kun あな — hole; aperture; slit; cave; den
穵	On アツ, エチ; Kun あな — deep hollow; gouge; dig out
究	On キュウ, ク; Kun きわ.める — research; study
穸	On セキ, ジョク, キュウ; Kun よ.る — the gloom of the grave; tomb or grave; death
穹	On キュウ, キョウ; Kun あめ, そら — sky
空	On クウ; Kun そら, あ.く, あ.き, あ.ける, から, す.く, す.かす, むな.しい — empty; sky; void; vacant; vacuum
穽	On セイ; Kun おとしあな — sunken trap
穿	On セン; Kun うが.つ, は.く — put on (to the feet); dig; pierce; drill
窀	On チュン, トン, タン; Kun あつ.い — to bury
突	On トツ, カ; Kun つ.く — stab; protruding; thrust; pierce; prick; collision; sudden
窃	On セツ; Kun ぬす.む, ひそ.か — stealth; steal; secret; private; hushed
窄	On サク; Kun すぼ.める, つぼ.める, せま.い — narrow; fold; furl; shrug; pucker; shut; close
窅	On ヨウ, オウ, ベン, メン; Kun — — far; deep; sunken eyes; sad
